name,game,description
Tar Shot,"['B.Diamond', 'S.Pearl']","This move can’t be used. It’s recommended that this move is forgotten. Once forgotten, this move can’t be remembered."
Tar Shot,"['Scarlet', 'Violet']","The user pours sticky tar over the target, lowering the target’s Speed stat. The target becomes weaker to Fire-type moves."
Taunt,"['Ruby', 'Sapphire', 'Emerald']",Taunts the foe into only using attack moves.
Taunt,"['FireRed', 'LeafGreen']",The foe is taunted into a rage that allows it to use only attack moves.
Taunt,"['Diamond', 'Pearl', 'Platinum', 'HeartGold', 'SoulSilver']",The foe is taunted into a rage that allows it to use only attack moves for two to four turns.
Taunt,"['Black', 'White', 'Black 2', 'White 2']",The target is taunted into a rage that allows it to use only attack moves for three turns.
Taunt,"['X', 'Y', 'O.Ruby', 'A.Sapphire']",The target is taunted into a rage that allows it to use only attack moves for three turns.
Taunt,"['Sun', 'Moon', 'Ultra Sun', 'Ultra Moon', 'L.G. Pikachu', 'L.G. Eevee']",The target is taunted into a rage that allows it to use only attack moves for three turns.
Taunt,"['Sword', 'Shield', 'B.Diamond', 'S.Pearl']",The target is taunted into a rage that allows it to use only attack moves for three turns.
Taunt,"['Scarlet', 'Violet']",The target is taunted into a rage that allows it to use only attack moves for three turns.
Tearful Look,"['Sun', 'Moon', 'Ultra Sun', 'Ultra Moon']",The user gets teary eyed to make the target lose its combative spirit. This lowers the target’s Attack and Sp. Atk stats.
Tearful Look,"['Sword', 'Shield', 'B.Diamond', 'S.Pearl']",The user gets teary eyed to make the target lose its combative spirit. This lowers the target’s Attack and Sp. Atk stats.
Tearful Look,"['Scarlet', 'Violet']",The user gets teary-eyed to make the target lose its combative spirit. This lowers the target’s Attack and Sp. Atk stats.
Teatime,"['Sword', 'Shield']",The user has teatime with all the Pokémon in the battle. Each Pokémon eats its held Berry.
Teatime,"['B.Diamond', 'S.Pearl']","This move can’t be used. It’s recommended that this move is forgotten. Once forgotten, this move can’t be remembered."
Teatime,"['Scarlet', 'Violet']",The user has teatime with all the Pokémon currently in the battle. Each Pokémon eats its held Berry.
Techno Blast,"['Black', 'White', 'Black 2', 'White 2']",The user fires a beam of light at its target. The type changes depending on the Drive the user holds.
Techno Blast,"['X', 'Y', 'O.Ruby', 'A.Sapphire']",The user fires a beam of light at its target. The move’s type changes depending on the Drive the user holds.
Techno Blast,"['Sun', 'Moon', 'Ultra Sun', 'Ultra Moon']",The user fires a beam of light at its target. The move’s type changes depending on the Drive the user holds.
Techno Blast,"['Sword', 'Shield']",The user fires a beam of light at its target. The move’s type changes depending on the Drive the user holds.
Techno Blast,"['B.Diamond', 'S.Pearl']","This move can’t be used. It’s recommended that this move is forgotten. Once forgotten, this move can’t be remembered."
Techno Blast,"['Scarlet', 'Violet']",The user attacks by firing a beam of light at the target. This move’s type changes depending on the kind of drive held by the user.
Tectonic Rage,"['Sun', 'Moon', 'Ultra Sun', 'Ultra Moon']","The user burrows deep into the ground and slams into the target with the full force of its Z-Power. The power varies, depending on the original move."
Tectonic Rage,"['Sword', 'Shield', 'B.Diamond', 'S.Pearl']","This move can’t be used. It’s recommended that this move is forgotten. Once forgotten, this move can’t be remembered."
Tectonic Rage,"['Scarlet', 'Violet']","This move can’t be used. It’s recommended that this move is forgotten. Once forgotten, this move can’t be remembered."
Teeter Dance,"['Ruby', 'Sapphire', 'Emerald']",Confuses all POKéMON on the scene.
Teeter Dance,"['FireRed', 'LeafGreen']",A wobbly dance that confuses all the POKéMON in battle.
Teeter Dance,"['Diamond', 'Pearl', 'Platinum', 'HeartGold', 'SoulSilver']",The user performs a wobbly dance that confuses all the Pokémon in battle. 
Teeter Dance,"['Black', 'White', 'Black 2', 'White 2']",The user performs a wobbly dance that confuses the Pokémon around it.
Teeter Dance,"['X', 'Y', 'O.Ruby', 'A.Sapphire']",The user performs a wobbly dance that confuses the Pokémon around it.
Teeter Dance,"['Sun', 'Moon', 'Ultra Sun', 'Ultra Moon']",The user performs a wobbly dance that confuses the Pokémon around it.
Teeter Dance,"['Sword', 'Shield', 'B.Diamond', 'S.Pearl']",The user performs a wobbly dance that confuses the Pokémon around it.
Teeter Dance,"['Scarlet', 'Violet']",The user performs a wobbly dance that confuses every Pokémon around it.
Telekinesis,"['Black', 'White', 'Black 2', 'White 2']",The user makes the target float with its psychic power. The target is easier to hit for three turns.
Telekinesis,"['X', 'Y', 'O.Ruby', 'A.Sapphire']",The user makes the target float with its psychic power. The target is easier to hit for three turns.
Telekinesis,"['Sun', 'Moon', 'Ultra Sun', 'Ultra Moon']",The user makes the target float with its psychic power. The target is easier to hit for three turns.
Telekinesis,"['Sword', 'Shield', 'B.Diamond', 'S.Pearl']","This move can’t be used. It’s recommended that this move is forgotten. Once forgotten, this move can’t be remembered."
Telekinesis,"['Scarlet', 'Violet']","This move can’t be used. It’s recommended that this move is forgotten. Once forgotten, this move can’t be remembered."
Teleport,"['Gold', 'Silver', 'Crystal']",A move for fleeing from battle.
Teleport,"['Ruby', 'Sapphire', 'Emerald']",A psychic move for fleeing from battle instantly.
Teleport,"['FireRed', 'LeafGreen']",Use it to flee from any wild POKéMON. Also warps to the last POKé CENTER.
Teleport,"['Diamond', 'Pearl', 'Platinum']",Use it to flee from any wild Pokémon. It may also be used to warp to the last Poké Center visited.
Teleport,"['HeartGold', 'SoulSilver']",Use it to flee from any wild Pokémon. It can also warp to the last Pokémon Center visited.
Teleport,"['Black', 'White', 'Black 2', 'White 2']",Use it to flee from any wild Pokémon. It can also warp to the last Pokémon Center visited.
Teleport,"['X', 'Y', 'O.Ruby', 'A.Sapphire']",Use it to flee from any wild Pokémon. It can also warp to the last Pokémon Center visited.
Teleport,"['Sun', 'Moon', 'Ultra Sun', 'Ultra Moon', 'L.G. Pikachu', 'L.G. Eevee']",Use it to flee from any wild Pokémon.
Teleport,"['Sword', 'Shield']","The user switches places with a party Pokémon in waiting, if any. If a wild Pokémon uses this move, it flees."
Teleport,"['B.Diamond', 'S.Pearl']","The user switches places with another party Pokémon. It may also be used to warp to the last Pokémon Center visited. If a wild Pokémon uses this move, it flees."
Teleport,"['Scarlet', 'Violet']","The user switches places with a party Pokémon in waiting, if any. If a wild Pokémon uses this move, it flees."
Tera Blast,"['Scarlet', 'Violet']","If the user has Terastallized, it unleashes energy of its Tera Type. This move inflicts damage using the Attack or Sp. Atk stat—whichever is higher for the user."
Terrain Pulse,"['B.Diamond', 'S.Pearl']","This move can’t be used. It’s recommended that this move is forgotten. Once forgotten, this move can’t be remembered."
Terrain Pulse,"['Scarlet', 'Violet']",The user utilizes the energy of the terrain to attack. This move’s type and power change depending on the terrain at the time the move is used.
Thief,"['Gold', 'Silver', 'Crystal']",An attack that may steal a held item.
Thief,"['Ruby', 'Sapphire', 'Emerald']","While attacking, it may steal the foe’s held item."
Thief,"['FireRed', 'LeafGreen']",An attack that may take the foe’s held item if the user isn’t holding one.
Thief,"['Diamond', 'Pearl', 'Platinum', 'HeartGold', 'SoulSilver']",The user attacks and steals the foe’s held item simultaneously. It can’t steal if the user holds an item.
Thief,"['Black', 'White', 'Black 2', 'White 2']",The user attacks and steals the target’s held item simultaneously. It can’t steal if the user holds an item.
Thief,"['X', 'Y', 'O.Ruby', 'A.Sapphire']",The user attacks and steals the target’s held item simultaneously. The user can’t steal anything if it already holds an item.
Thief,"['Sun', 'Moon', 'Ultra Sun', 'Ultra Moon']",The user attacks and steals the target’s held item simultaneously. The user can’t steal anything if it already holds an item.
Thief,"['Sword', 'Shield', 'B.Diamond', 'S.Pearl']",The user attacks and steals the target’s held item simultaneously. The user can’t steal anything if it already holds an item.
Thief,"['Scarlet', 'Violet']",The user attacks and steals the target’s held item simultaneously. The user can’t steal anything if it already holds an item.
Thousand Arrows,"['X', 'Y', 'O.Ruby', 'A.Sapphire']",This move also hits opposing Pokémon that are in the air. Those Pokémon are knocked down to the ground.
Thousand Arrows,"['Sun', 'Moon', 'Ultra Sun', 'Ultra Moon']",This move also hits opposing Pokémon that are in the air. Those Pokémon are knocked down to the ground.
Thousand Arrows,"['Sword', 'Shield']",This move also hits opposing Pokémon that are in the air. Those Pokémon are knocked down to the ground.
Thousand Arrows,"['B.Diamond', 'S.Pearl']","This move can’t be used. It’s recommended that this move is forgotten. Once forgotten, this move can’t be remembered."
Thousand Arrows,"['Scarlet', 'Violet']",This move can hit opposing Pokémon that are in the air. Those Pokémon will be knocked down to the ground.
Thousand Waves,"['X', 'Y', 'O.Ruby', 'A.Sapphire']",The user attacks with a wave that crawls along the ground. Those hit can’t flee from battle.
Thousand Waves,"['Sun', 'Moon', 'Ultra Sun', 'Ultra Moon']",The user attacks with a wave that crawls along the ground. Those hit can’t flee from battle.
Thousand Waves,"['Sword', 'Shield']",The user attacks with a wave that crawls along the ground. Those it hits can’t flee from battle.
Thousand Waves,"['B.Diamond', 'S.Pearl']","This move can’t be used. It’s recommended that this move is forgotten. Once forgotten, this move can’t be remembered."
Thousand Waves,"['Scarlet', 'Violet']",The user attacks with a wave that crawls along the ground. Those it hits can’t flee from battle.
Thrash,"['Gold', 'Silver', 'Crystal']",Works 2-3 turns and confuses user.
Thrash,"['Ruby', 'Sapphire', 'Emerald']",A rampage of 2 to 3 turns that confuses the user.
Thrash,"['FireRed', 'LeafGreen']","The user rampages about for two to three turns, then becomes confused."
Thrash,"['Diamond', 'Pearl', 'Platinum', 'HeartGold', 'SoulSilver']","The user rampages and attacks for two to three turns. It then becomes confused, however."
Thrash,"['Black', 'White', 'Black 2', 'White 2']","The user rampages and attacks for two to three turns. It then becomes confused, however."
Thrash,"['X', 'Y', 'O.Ruby', 'A.Sapphire']",The user rampages and attacks for two to three turns. The user then becomes confused.
Thrash,"['Sun', 'Moon', 'Ultra Sun', 'Ultra Moon', 'L.G. Pikachu', 'L.G. Eevee']",The user rampages and attacks for two to three turns. The user then becomes confused.
Thrash,"['Sword', 'Shield', 'B.Diamond', 'S.Pearl']",The user rampages and attacks for two to three turns. The user then becomes confused.
Thrash,"['Scarlet', 'Violet']",The user rampages and attacks for two to three turns. The user then becomes confused.
Throat Chop,"['Sun', 'Moon', 'Ultra Sun', 'Ultra Moon']","The user attacks the target’s throat, and the resultant suffering prevents the target from using moves that emit sound for two turns."
Throat Chop,"['Sword', 'Shield', 'B.Diamond', 'S.Pearl']","The user attacks the target’s throat, and the resultant suffering prevents the target from using moves that emit sound for two turns."
Throat Chop,"['Scarlet', 'Violet']","The user attacks the target’s throat, and the resultant suffering prevents the target from using sound-based moves for two turns."
Thunder,"['Gold', 'Silver', 'Crystal']",An attack that may cause paralysis.
Thunder,"['Ruby', 'Sapphire', 'Emerald']",A lightning attack that may cause paralysis.
Thunder,"['FireRed', 'LeafGreen']",A brutal lightning attack that may also leave the foe paralyzed.
Thunder,"['Diamond', 'Pearl', 'Platinum', 'HeartGold', 'SoulSilver']",A wicked thunderbolt is dropped on the foe to inflict damage. It may also leave the target paralyzed.
Thunder,"['Black', 'White', 'Black 2', 'White 2']",A wicked thunderbolt is dropped on the target to inflict damage. It may also leave the target with paralysis.
Thunder,"['X', 'Y', 'O.Ruby', 'A.Sapphire']",A wicked thunderbolt is dropped on the target to inflict damage. This may also leave the target with paralysis.
Thunder,"['Sun', 'Moon', 'Ultra Sun', 'Ultra Moon', 'L.G. Pikachu', 'L.G. Eevee']",A wicked thunderbolt is dropped on the target to inflict damage. This may also leave the target with paralysis.
Thunder,"['Sword', 'Shield', 'B.Diamond', 'S.Pearl']",A wicked thunderbolt is dropped on the target to inflict damage. This may also leave the target with paralysis.
Thunder,"['Scarlet', 'Violet']",A wicked thunderbolt is dropped on the target to inflict damage. This may also leave the target with paralysis.
Thunder Cage,"['Sword', 'Shield']",The user traps the target in a cage of sparking electricity for four to five turns.
Thunder Cage,"['B.Diamond', 'S.Pearl']","This move can’t be used. It’s recommended that this move is forgotten. Once forgotten, this move can’t be remembered."
Thunder Cage,"['Scarlet', 'Violet']",The user traps the target inside a cage of sparking electricity that inflicts damage for four to five turns.
Thunder Fang,"['Diamond', 'Pearl', 'Platinum', 'HeartGold', 'SoulSilver']",The user bites with electrified fangs. It may also make the foe flinch or become paralyzed.
Thunder Fang,"['Black', 'White', 'Black 2', 'White 2']",The user bites with electrified fangs. It may also make the target flinch or leave it with paralysis.
