pokedex_id,game,description 
0710,"['X', 'Omega Ruby']","The pumpkin body is inhabited by a spirit trapped in this world. As the sun sets, it becomes restless and active."
0710,"['Y', 'Alpha Sapphire']",It is said to carry wandering spirits to the place where they belong so they can move on.
0711,"['X', 'Omega Ruby']","Singing in eerie voices, they wander town streets on the night of the new moon. Anyone who hears their song is cursed."
0711,"['Y', 'Alpha Sapphire']",It enwraps its prey in its hairlike arms. It sings joyfully as it observes the suffering of its prey.
0711,"['X', 'Omega Ruby']","Singing in eerie voices, they wander town streets on the night of the new moon. Anyone who hears their song is cursed."
0711,"['Y', 'Alpha Sapphire']",It enwraps its prey in its hairlike arms. It sings joyfully as it observes the suffering of its prey.
0711,"['X', 'Omega Ruby']","Singing in eerie voices, they wander town streets on the night of the new moon. Anyone who hears their song is cursed."
0711,"['Y', 'Alpha Sapphire']",It enwraps its prey in its hairlike arms. It sings joyfully as it observes the suffering of its prey.
0711,"['X', 'Omega Ruby']","Singing in eerie voices, they wander town streets on the night of the new moon. Anyone who hears their song is cursed."
0711,"['Y', 'Alpha Sapphire']",It enwraps its prey in its hairlike arms. It sings joyfully as it observes the suffering of its prey.
0712,"['X', 'Omega Ruby']",It blocks opponents’ attacks with the ice that shields its body. It uses cold air to repair any cracks with new ice.
0712,"['Y', 'Alpha Sapphire']","Using air of -150 degrees Fahrenheit, they freeze opponents solid. They live in herds above the snow line on mountains."
0712,['Sword'],"They chill the air around them to −150 degrees Fahrenheit, freezing the water in the air into ice that they use as armor."
0712,['Shield'],This Pokémon lives in areas of frigid cold. It secures itself to the back of an Avalugg by freezing its feet in place.
0712,['Legends: Arceus'],Lives on mountains blanketed in perennial snow. It freezes water vapor in the air to make the ice helmet that it dons for defense.
0712,['Scarlet'],"They live in mountainous regions of frigid cold. On rare occasions, they ride on the back of an Avalugg to cross seas and move to new habitats."
0712,['Violet'],Bergmite protects itself by coating its body in ice formed by frigid air of −148 degrees Fahrenheit. It fights with Frigibax whenever they meet.
0713,"['X', 'Omega Ruby']",Its ice-covered body is as hard as steel. Its cumbersome frame crushes anything that stands in its way.
0713,"['Y', 'Alpha Sapphire']",The way several Bergmite huddle on its back makes it look like an aircraft carrier made of ice.
0713,['Sword'],"At high latitudes, this Pokémon can be found with clusters of Bergmite on its back as it swims among the icebergs."
0713,['Shield'],"As Avalugg moves about during the day, the cracks in its body deepen. The Pokémon’s body returns to a pristine state overnight."
0713,['Scarlet'],"As Avalugg walks along with Bergmite on its back, it comes across pods of Cetitan. It lets them pass to avoid conflict."
0713,['Violet'],"This Pokémon uses its massive icy body to flatten anything that gets in its way. When it’s floating out on the ocean, it looks exactly like drift ice."
0713,"['X', 'Omega Ruby']",Its ice-covered body is as hard as steel. Its cumbersome frame crushes anything that stands in its way.
0713,"['Y', 'Alpha Sapphire']",The way several Bergmite huddle on its back makes it look like an aircraft carrier made of ice.
0713,['Sword'],"At high latitudes, this Pokémon can be found with clusters of Bergmite on its back as it swims among the icebergs."
0713,['Shield'],"As Avalugg moves about during the day, the cracks in its body deepen. The Pokémon’s body returns to a pristine state overnight."
0713,['Scarlet'],"As Avalugg walks along with Bergmite on its back, it comes across pods of Cetitan. It lets them pass to avoid conflict."
0713,['Violet'],"This Pokémon uses its massive icy body to flatten anything that gets in its way. When it’s floating out on the ocean, it looks exactly like drift ice."
0714,"['X', 'Omega Ruby']","They live in pitch-black caves. Their enormous ears can emit ultrasonic waves of 200,000 hertz."
0714,"['Y', 'Alpha Sapphire']","Even a robust wrestler will become dizzy and unable to stand when exposed to its 200,000-hertz ultrasonic waves."
0714,['Ultra Sun'],Fruits are its favorite foods. This gourmet carefully picks out just the ripe ones using its sonar.
0714,['Ultra Moon'],It flies around in search of fruit to eat. It uses ultrasonic waves to detect which fruits are ripe.
0714,['Sword'],"After nightfall, they emerge from the caves they nest in during the day. Using their ultrasonic waves, they go on the hunt for ripened fruit."
0714,['Shield'],No wavelength of sound is beyond Noibat’s ability to produce. The ultrasonic waves it generates can overcome much larger Pokémon.
0714,['Scarlet'],This Pokémon emits ultrasonic waves from its large ears to search for fruit to eat. It mistakes Applin for its food.
0714,['Violet'],"Noibat can change the frequency of its sound waves at will, and it generates ultrasonic waves of up to 200,000 hertz."
0715,"['X', 'Omega Ruby']",They fly around on moonless nights and attack careless prey. Nothing can beat them in a battle in the dark.
0715,"['Y', 'Alpha Sapphire']",The ultrasonic waves it emits from its ears can reduce a large boulder to pebbles. It swoops out of the dark to attack.
0715,['Ultra Sun'],"Although it has a violent disposition, if you give it a nice ripe fruit that it loves, Noivern will suddenly become tame."
0715,['Ultra Moon'],This hot-blooded Pokémon attacks anything it sees with ultrasonic waves that can crush boulders.
0715,['Sword'],"Aggressive and cruel, this Pokémon will ruthlessly torment enemies that are helpless in the dark."
0715,['Shield'],"Flying through the darkness, it weakens enemies with ultrasonic waves that could crush stone. Its fangs finish the fight."
0715,['Scarlet'],Ultrasonic waves emitted by a Noivern can pulverize a large boulder. This Pokémon has a cruel disposition.
0715,['Violet'],"In the dark, even Hydreigon are terrified of this Pokémon. But in the light, Noivern is the one that avoids battle."
0716,"['X', 'Omega Ruby']",Legends say it can share eternal life. It slept for a thousand years in the form of a tree before its revival.
0716,"['Y', 'Alpha Sapphire']","When the horns on its head shine in seven colors, it is said to be sharing everlasting life."
0717,"['X', 'Omega Ruby']","When this legendary Pokémon’s wings and tail feathers spread wide and glow red, it absorbs the life force of living creatures."
0717,"['Y', 'Alpha Sapphire']","When its life comes to an end, it absorbs the life energy of every living thing and turns into a cocoon once more."
0718,"['X', 'Omega Ruby']","When the Kalos region’s ecosystem falls into disarray, it appears and reveals its secret power."
0718,"['Y', 'Alpha Sapphire']",It’s hypothesized that it’s monitoring those who destroy the ecosystem from deep in the cave where it lives.
0718,['Sun'],"This is Zygarde’s form when it has gathered 50% of its cells. It wipes out all those who oppose it, showing not a shred of mercy."
0718,['Moon'],It’s thought to be monitoring the ecosystem. There are rumors that even greater power lies hidden within it.
0718,['Ultra Sun'],This is Zygarde’s form when about half of its pieces have been assembled. It plays the role of monitoring the ecosystem.
0718,['Ultra Moon'],Some say it can change to an even more powerful form when battling those who threaten the ecosystem.
0718,"['X', 'Omega Ruby']","When the Kalos region’s ecosystem falls into disarray, it appears and reveals its secret power."
0718,"['Y', 'Alpha Sapphire']",It’s hypothesized that it’s monitoring those who destroy the ecosystem from deep in the cave where it lives.
0718,['Sun'],"This is Zygarde’s form when it has gathered 50% of its cells. It wipes out all those who oppose it, showing not a shred of mercy."
0718,['Moon'],It’s thought to be monitoring the ecosystem. There are rumors that even greater power lies hidden within it.
0718,['Ultra Sun'],This is Zygarde’s form when about half of its pieces have been assembled. It plays the role of monitoring the ecosystem.
0718,['Ultra Moon'],Some say it can change to an even more powerful form when battling those who threaten the ecosystem.
0718,"['X', 'Omega Ruby']","When the Kalos region’s ecosystem falls into disarray, it appears and reveals its secret power."
0718,"['Y', 'Alpha Sapphire']",It’s hypothesized that it’s monitoring those who destroy the ecosystem from deep in the cave where it lives.
