name,game,description
TM028,"['X', 'Y', 'Omega Ruby', 'Alpha Sapphire']","The user burrows, then attacks on the next turn. It can also be used to exit dungeons."
TM028,"['Sun', 'Moon', 'Ultra Sun', 'Ultra Moon']",The user drains the target’s blood. The user’s HP is restored by half the damage taken by the target.
TM028,"['Sword', 'Shield']",A nutrient-draining attack. The user’s HP is restored by half the damage taken by the target.
TM028,"['Brilliant Diamond', 'Shining Pearl']","The user burrows into the ground, then attacks on the next turn. It can also be used to exit dungeons."
TM029,"['Ruby', 'Sapphire', 'Emerald']",A powerful psychic attack that may lower SP. DEF.
TM029,"['FireRed', 'LeafGreen']",A strong telekinetic attack. It may also lower the foe’s SP. DEF stat.
TM029,"['Diamond', 'Pearl', 'Platinum', 'HeartGold', 'SoulSilver']",The foe is hit by a strong telekinetic force. It may also reduce the foe’s Sp. Def stat.
TM029,"['Black', 'White', 'Black 2', 'White 2']",The target is hit by a strong telekinetic force. It may also reduce the target’s Sp. Def stat.
TM029,"['X', 'Y', 'Omega Ruby', 'Alpha Sapphire']",The target is hit by a strong telekinetic force. This may also lower the target’s Sp. Def stat.
TM029,"['Sun', 'Moon', 'Ultra Sun', 'Ultra Moon']",The target is hit by a strong telekinetic force. This may also lower the target’s Sp. Def stat.
TM029,"['Sword', 'Shield']","The user gazes at the target rather charmingly, making it less wary. This harshly lowers the target’s Attack stat."
TM029,"['Brilliant Diamond', 'Shining Pearl']",The target is hit by a strong telekinetic force. This may also lower the target’s Sp. Def stat.
TM030,"['Ruby', 'Sapphire', 'Emerald']",Hurls a dark lump at the foe. It may lower SP. DEF.
TM030,"['FireRed', 'LeafGreen']",A shadowy blob is hurled at the foe. May also lower the foe’s SP. DEF.
TM030,"['Diamond', 'Pearl', 'Platinum', 'HeartGold', 'SoulSilver']",The user hurls a shadowy blob at the foe. It may also lower the foe’s Sp. Def stat.
TM030,"['Black', 'White', 'Black 2', 'White 2']",The user hurls a shadowy blob at the target. It may also lower the target’s Sp. Def stat.
TM030,"['X', 'Y', 'Omega Ruby', 'Alpha Sapphire']",The user hurls a shadowy blob at the target. This may also lower the target’s Sp. Def stat.
TM030,"['Sun', 'Moon', 'Ultra Sun', 'Ultra Moon']",The user hurls a shadowy blob at the target. This may also lower the target’s Sp. Def stat.
TM030,"['Sword', 'Shield']",The target is hit with wings of steel. This may also raise the user’s Defense stat.
TM030,"['Brilliant Diamond', 'Shining Pearl']",The user hurls a shadowy blob at the target. This may also lower the target’s Sp. Def stat.
TM031,"['Ruby', 'Sapphire', 'Emerald']",Destroys barriers like LIGHT SCREEN and causes damage.
TM031,"['FireRed', 'LeafGreen']",An attack that also breaks any barrier like LIGHT SCREEN and REFLECT.
TM031,"['Diamond', 'Pearl', 'Platinum', 'HeartGold', 'SoulSilver']","The user attacks with tough fists, etc. It can also break any barrier such as Light Screen and Reflect."
TM031,"['Black', 'White', 'Black 2', 'White 2']","The user attacks with tough fists, etc. It can also break any barrier such as Light Screen and Reflect."
TM031,"['X', 'Y', 'Omega Ruby', 'Alpha Sapphire']","The user attacks with a swift chop. It can also break barriers, such as Light Screen and Reflect."
TM031,"['Sun', 'Moon', 'Ultra Sun', 'Ultra Moon']","The user attacks with a swift chop. It can also break barriers, such as Light Screen and Reflect."
TM031,"['Sword', 'Shield']","If it is the opposite gender of the user, the target becomes infatuated and less likely to attack."
TM031,"['Brilliant Diamond', 'Shining Pearl']","The user attacks with a swift chop. It can also break barriers, such as Light Screen and Reflect."
TM032,"['Ruby', 'Sapphire', 'Emerald']",Creates illusory copies to enhance elusiveness.
TM032,"['FireRed', 'LeafGreen']",The user creates illusory copies of itself to raise its evasiveness.
TM032,"['Diamond', 'Pearl', 'Platinum', 'HeartGold', 'SoulSilver']",The user begins moving so quickly that it creates illusory copies to raise its evasiveness.
TM032,"['Black', 'White', 'Black 2', 'White 2']","By moving rapidly, the user makes illusory copies of itself to raise its evasiveness."
TM032,"['X', 'Y', 'Omega Ruby', 'Alpha Sapphire']","By moving rapidly, the user makes illusory copies of itself to raise its evasiveness."
TM032,"['Sun', 'Moon', 'Ultra Sun', 'Ultra Moon']","By moving rapidly, the user makes illusory copies of itself to raise its evasiveness."
TM032,"['Sword', 'Shield']","A five-turn sandstorm is summoned to hurt all combatants except Rock, Ground, and Steel types. It raises the Sp. Def stat of Rock types."
TM032,"['Brilliant Diamond', 'Shining Pearl']","By moving rapidly, the user makes illusory copies of itself to raise its evasiveness."
TM033,"['Ruby', 'Sapphire', 'Emerald']",Creates a wall of light that weakens physical attacks.
TM033,"['FireRed', 'LeafGreen']",A wall of light cuts damage from physical attacks for five turns.
TM033,"['Diamond', 'Pearl', 'Platinum', 'HeartGold', 'SoulSilver']",A wondrous wall of light is put up to suppress damage from physical attacks for five turns.
TM033,"['Black', 'White', 'Black 2', 'White 2']",A wondrous wall of light is put up to suppress damage from physical attacks for five turns.
TM033,"['X', 'Y', 'Omega Ruby', 'Alpha Sapphire']",A wondrous wall of light is put up to reduce damage from physical attacks for five turns.
TM033,"['Sun', 'Moon', 'Ultra Sun', 'Ultra Moon']",A wondrous wall of light is put up to reduce damage from physical attacks for five turns.
TM033,"['Sword', 'Shield']","The user summons a heavy rain that falls for five turns, powering up Water-type moves. It lowers the power of Fire-type moves."
TM033,"['Brilliant Diamond', 'Shining Pearl']",A wondrous wall of light is put up to reduce damage from physical attacks for five turns.
TM034,"['Ruby', 'Sapphire', 'Emerald']",Zaps the foe with a jolt of electricity that never misses.
TM034,"['FireRed', 'LeafGreen']",A rapid jolt of electricity strikes the foe. It can’t be evaded.
TM034,"['Diamond', 'Pearl', 'Platinum', 'HeartGold', 'SoulSilver']",The user strikes the foe with a quick jolt of electricity. This attack cannot be evaded.
TM034,"['Black', 'White', 'Black 2', 'White 2']",It swamps the area around the user with a giant sludge wave. It may also poison those hit.
TM034,"['X', 'Y', 'Omega Ruby', 'Alpha Sapphire']",The user strikes everything around it by swamping the area with a giant sludge wave. This may also poison those hit.
TM034,"['Sun', 'Moon', 'Ultra Sun', 'Ultra Moon']",The user strikes everything around it by swamping the area with a giant sludge wave. This may also poison those hit.
TM034,"['Sword', 'Shield']","The user intensifies the sun for five turns, powering up Fire-type moves. It lowers the power of Water-type moves."
TM034,"['Brilliant Diamond', 'Shining Pearl']",The user strikes the target with a quick jolt of electricity. This attack never misses.
TM035,"['Ruby', 'Sapphire', 'Emerald']",Looses a stream of fire that may burn the foe.
TM035,"['FireRed', 'LeafGreen']",The foe is scorched with intense flames. The foe may suffer a burn.
TM035,"['Diamond', 'Pearl', 'Platinum', 'HeartGold', 'SoulSilver']",The foe is scorched with an intense blast of fire. The target may also be left with a burn.
TM035,"['Black', 'White', 'Black 2', 'White 2']",The target is scorched with an intense blast of fire. It may also leave the target with a burn.
TM035,"['X', 'Y', 'Omega Ruby', 'Alpha Sapphire']",The target is scorched with an intense blast of fire. This may also leave the target with a burn.
TM035,"['Sun', 'Moon', 'Ultra Sun', 'Ultra Moon']",The target is scorched with an intense blast of fire. This may also leave the target with a burn.
TM035,"['Sword', 'Shield']",The user summons a hailstorm lasting five turns. It damages all Pokémon except Ice types.
TM035,"['Brilliant Diamond', 'Shining Pearl']",The target is scorched with an intense blast of fire. This may also leave the target with a burn.
TM036,"['Ruby', 'Sapphire', 'Emerald']",Hurls sludge at the foe. It may poison the foe.
TM036,"['FireRed', 'LeafGreen']",Filthy sludge is hurled at the foe. It may poison the target.
TM036,"['Diamond', 'Pearl', 'Platinum', 'HeartGold', 'SoulSilver']",Unsanitary sludge is hurled at the foe. It may also poison the target.
TM036,"['Black', 'White', 'Black 2', 'White 2']",Unsanitary sludge is hurled at the target. It may also poison the target.
TM036,"['X', 'Y', 'Omega Ruby', 'Alpha Sapphire']",Unsanitary sludge is hurled at the target. This may also poison the target.
TM036,"['Sun', 'Moon', 'Ultra Sun', 'Ultra Moon']",Unsanitary sludge is hurled at the target. This may also poison the target.
TM036,"['Sword', 'Shield']",The user traps the target in a violent swirling whirlpool for four to five turns.
TM036,"['Brilliant Diamond', 'Shining Pearl']",Unsanitary sludge is hurled at the target. This may also poison the target.
TM037,"['Ruby', 'Sapphire', 'Emerald']",Causes a sandstorm that hits the foe over several turns.
TM037,"['FireRed', 'LeafGreen']","A 5-turn sandstorm that damages all types except ROCK, GROUND, and STEEL."
TM037,"['Diamond', 'Pearl', 'Platinum', 'HeartGold', 'SoulSilver']","A five-turn sandstorm is summoned to hurt all combatants except the Rock, Ground, and Steel types."
TM037,"['Black', 'White', 'Black 2', 'White 2']","A five-turn sandstorm is summoned to hurt all combatants except the Rock, Ground, and Steel types."
TM037,"['X', 'Y', 'Omega Ruby', 'Alpha Sapphire']","A five-turn sandstorm is summoned to hurt all combatants except for Rock, Ground, and Steel types."
TM037,"['Sun', 'Moon', 'Ultra Sun', 'Ultra Moon']","A five-turn sandstorm is summoned to hurt all combatants except the Rock, Ground, and Steel types. Raises the Sp. Def of Rock types."
TM037,"['Sword', 'Shield']","The user gets all party Pokémon to attack the target. The more party Pokémon, the greater the number of attacks."
TM037,"['Brilliant Diamond', 'Shining Pearl']","A five-turn sandstorm is summoned to hurt all combatants except Rock, Ground, and Steel types. It raises the Sp. Def stat of Rock types."
TM038,"['Ruby', 'Sapphire', 'Emerald']",A powerful fire attack that may burn the foe.
TM038,"['FireRed', 'LeafGreen']",The foe is hit with an intense flame. It may leave the target with a burn.
TM038,"['Diamond', 'Pearl', 'Platinum', 'HeartGold', 'SoulSilver']",The foe is attacked with an intense blast of all-consuming fire. It may also leave the target with a burn.
TM038,"['Black', 'White', 'Black 2', 'White 2']",The target is attacked with an intense blast of all-consuming fire. It may also leave the target with a burn.
TM038,"['X', 'Y', 'Omega Ruby', 'Alpha Sapphire']",The target is attacked with an intense blast of all-consuming fire. This may also leave the target with a burn.
TM038,"['Sun', 'Moon', 'Ultra Sun', 'Ultra Moon']",The target is attacked with an intense blast of all-consuming fire. This may also leave the target with a burn.
TM038,"['Sword', 'Shield']",The user shoots a sinister flame at the target to inflict a burn.
TM038,"['Brilliant Diamond', 'Shining Pearl']",The target is attacked with an intense blast of all-consuming fire. This may also leave the target with a burn.
TM039,"['Ruby', 'Sapphire', 'Emerald']",Stops the foe from moving with rocks. May lower SPEED.
TM039,"['FireRed', 'LeafGreen']",Boulders are hurled at the foe. It also lowers the foe’s SPEED if it hits.
TM039,"['Diamond', 'Pearl']",Large boulders are hurled at the foe to inflict damage. It may also make the target flinch.
TM039,"['Platinum', 'HeartGold', 'SoulSilver']",Large boulders are hurled at the foe to inflict damage. It lowers the foe’s Speed.
TM039,"['Black', 'White', 'Black 2', 'White 2']",Boulders are hurled at the target. It also lowers the target’s Speed by preventing its movement.
TM039,"['X', 'Y', 'Omega Ruby', 'Alpha Sapphire']",Boulders are hurled at the target. This also lowers the target’s Speed stat by preventing its movement.
TM039,"['Sun', 'Moon', 'Ultra Sun', 'Ultra Moon']",Boulders are hurled at the target. This also lowers the target’s Speed stat by preventing its movement.
TM039,"['Sword', 'Shield']","This attack move doubles its power if the user is poisoned, burned, or paralyzed."
TM039,"['Brilliant Diamond', 'Shining Pearl']",Boulders are hurled at the target. This also lowers the target’s Speed stat by preventing its movement.
TM040,"['Ruby', 'Sapphire', 'Emerald']",An extremely fast attack that can’t be avoided.
TM040,"['FireRed', 'LeafGreen']",An extremely fast attack against one target. It can’t be evaded.
TM040,"['Diamond', 'Pearl', 'Platinum', 'HeartGold', 'SoulSilver']","The user confounds the foe with speed, then strikes. The attack lands without fail."
TM040,"['Black', 'White', 'Black 2', 'White 2']","The user confounds the target with speed, then slashes. The attack lands without fail."
TM040,"['X', 'Y', 'Omega Ruby', 'Alpha Sapphire']","The user confounds the target with speed, then slashes. This attack never misses."
TM040,"['Sun', 'Moon', 'Ultra Sun', 'Ultra Moon']","The user confounds the target with speed, then slashes. This attack never misses."
TM040,"['Sword', 'Shield']",Star-shaped rays are shot at opposing Pokémon. This attack never misses.
TM040,"['Brilliant Diamond', 'Shining Pearl']","The user confounds the target with speed, then slashes. This attack never misses."
TM041,"['Ruby', 'Sapphire', 'Emerald']",Prevents the foe from using the same move in a row.
TM041,"['FireRed', 'LeafGreen']","It enrages the foe, making it incapable of using the same move successively."
